KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_aIS46au,<color=#0088ff><b>I've brought your Communication Equipment</b></color>,,<color=#0088ff><b>J'ai apporté vos équipements de communication</b></color>,,,,,,,,,,,,,,
dialogue_GiquJCm,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_G4am84m,<color=#ffffff>We've been running at about 70% drill output for the last few months on one of the drills. One of the techs was finally able to track down the problem as energy bleed-off from poor quality power conduits.</color>\n<color=#ffffff>We need a new set of cables from a reliable source and i'd rather not risk our previous supplier.@p9</color>\n<color=#ffffff>Think you can handle:</color>\n<u><b><color=#00ff00>x35 Superconductors</color></b></u>\n<color=#00ff00><b><u>x10 Power Coils</u></b></color>\n<color=#00ff00><u><b>x10 High-Output Capacitors?</b></u></color><color=#00ff00><u><b>@p9</b></u></color>\n<color=#ffffff>You can probably find those Superconductors at </color><b><color=#ffbb00>Arriake Technology</color></b><color=#ffffff> or </color><b><color=#ffbb00>Solaris-AMP's</color></b><color=#ffffff> factories. They're not the kind of thing they sell at Trade Stations.</color>,,"<color=#ffffff>Nous avons fonctionné à environ 70 % du rendement de l'une des foreuses au cours des derniers mois. L'un des techniciens a finalement pu déterminer que le problème était dû à une fuite d'énergie provenant de conduits d'alimentation de mauvaise qualité.</color>\n<color=#ffffff>Nous avons besoin d'un nouveau jeu de câbles provenant d'une source fiable et je ne préfère pas prendre le risque de notre fournisseur précédent.@p9</color>\n<color=#ffffff>Je pense que vous pouvez gérer :</color>\n<u><b><color=#00ff00>x35 Supraconducteurs</color></b></u>\n<color=#00ff00><b><u>x10 Bobines de puissance</u></b></color>\n<color=#00ff00><u><b>x10 Condensateurs à haut rendement?</b></u></color><color=#00ff00><u><b>@p9</b></u></color>\n<color=#ffffff>Vous pouvez probablement trouver ces supraconducteurs chez </color><b><color=#ffbb00>Arriake Technology</color></b><color=#ffffff> ou aux usines de </color><b><color=#ffbb00>Solaris-AMP's</color></b><color=#ffffff>. Ce n'est pas le genre de choses qu'on vend dans les stations commerciales.</color>",,,,,,,,,,,,,,
dialogue_CSCOeii,<color=#0088ff><b>I've brought your replacement equipment</b></color>,,<color=#0088ff><b>J'ai apporté votre équipement de remplacement</b></color>,,,,,,,,,,,,,,
dialogue_mWckqW0,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_Sw8SW4W,"<color=#ffffff>We're in the process of testing different gas mediums for the laser drill in an attempt to get a stronger beam with less diffusion. We've exhausted a dozen gas mixes and need more raw gases for our tests.@p9</color>\n<color=#ffffff>So what I need you to get me this time is:</color>\n<u><color=#ffff00><b>x10 Bottles of Helium</b></color></u>\n<color=#ffff00><b><u>x10 Bottles of Nitrogen</u></b></color>\n<color=#ffff00><u><b>x10 Bottles of Xenon</b></u></color>\n<b><u><color=#00ff00><b>x3 Scientific Equipment</b></color></u></b>\n<color=#ffffff>I know you can get the Equipment from </color><b><color=#ffbb00>Chromium-Sierra Sciences</color></b><color=#ffffff>, but i'm not sure about the gases.</color>",,"<color=#ffffff>Nous sommes en train de tester différents milieux gazeux pour la foreuse laser afin d'obtenir un faisceau plus puissant avec moins de diffusion. Nous avons épuisé une douzaine de mélanges de gaz et avons besoin de plus de gaz bruts pour nos tests.@p9</color>\n<color=#ffffff>Donc ce que j'ai besoin que tu m'obtiennes cette fois c'est :</color>\n<u><color=#ffff00><b>x10 Bouteilles d'hélium</b></color></u>\n<color=#ffff00><b><u>x10 Bouteilles d'azote</u></b></color>\n<color=#ffff00><u><b>x10 Bouteilles de xénon</b></u></color>\n<b><u><color=#00ff00><b>x3 Équipement scientifique</b></color></u></b>\n<color=#ffffff>Je sais que vous pouvez obtenir l'équipement auprès de </color><b><color=#ffbb00>Chromium-Sierra Sciences</color></b><color=#ffffff>, mais je ne suis pas sûr pour les gaz.</color>",,,,,,,,,,,,,,
dialogue_e0G04Ce,<color=#0088ff><b>I've brought your gas</b></color>,,<color=#0088ff><b>J'ai apporté vos gaz</b></color>,,,,,,,,,,,,,,
dialogue_Wqvua0J,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_2GmS4Se,"<color=#ffffff>We get an unusual build-up of heat in the drill casing around mid-day and so far we've been unable to find the source.</color>\n<color=#ffffff>We're not sure if it's the sun or simply because of how long we've been running the drills. So far the only fix has been to shut down while it cools off.@p9</color>\n<color=#ffffff>We need a fix, even a temporary one. So I need:</color>\n<u><color=#0088ff><b>x250 Zascosium Alloy</b></color></u>\n<u><color=#0088ff><b>x100 Graphite</b></color></u><color=#0088ff><b><u>\nx20 Heat Exchangers</u></b></color>\n<color=#ffffff>To dump the heat into heat sinks and vent it so we'll be able to run the drills for an entire day.</color>",,"<color=#ffffff>Nous avons une accumulation inhabituelle de chaleur dans le corps de la foreuse vers la mi-journée et jusqu'à présent nous n'avons pas pu trouver la source.</color>\n<color=#ffffff>Nous ne savons pas si c'est le soleil ou si c'est simplement dû à la durée des sessions de forage. Jusqu'à présent, la seule solution a été d'éteindre le système pendant qu'il refroidit.@p9</color>\n<color=#ffffff>Nous avons besoin d'un correctif, même temporaire. Donc j'en ai besoin de:</color>\n<u><color=#0088ff><b>x250 Alliage de zascosium</b></color></u>\n<u><color=#0088ff><b>x100 Graphite</b></color></u><color=#0088ff><b><u>\nx20 Échangeurs de chaleur</u></b></color>\n<color=#ffffff>Pour évacuer la chaleur dans des dissipateurs et la ventiler afin de pouvoir faire fonctionner les foreuses pendant une journée entière.</color>",,,,,,,,,,,,,,
dialogue_iSSaGqW,<color=#0088ff><b>I've brought the equipment</b></color>,,<color=#0088ff><b>J'ai apporté l'équipement</b></color>,,,,,,,,,,,,,,
dialogue_PGim00K,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_O8imCG4,"<color=#ffffff>We're already on short rations and need someone to do a food run for us before <i>we</i> run out of food. Our last delivery only brought half our order so we'll have to shut down while the crews go get the food themselves.@p9</color>\n<color=#ffffff>We're happy to eat ration packs at this point, but something a bit nicer wouldn't hurt...</color>\n<u><b><color=#ff00ff>x65 Dino Stew</color></b></u>\n<color=#ff00ff><b><u>x65 Pizzas\nx65 Fruit Pies</u></b></color>\n<color=#ffffff>Since it will save time, effort and money i'll pay 75% above market price.</color>",,"<color=#ffffff>Nous sommes déjà à court de rations et avons besoin de quelqu'un pour faire une course de nourriture pour nous avant que <i>nous</i> manquions de nourriture. Notre dernière livraison n'a apporté que la moitié de notre commande, donc nous allons devoir fermer pendant que les équipes vont chercher la nourriture elles-mêmes.@p9</color>\n<color=#ffffff>Nous sommes heureux de manger des paquets de rationnement à ce stade, mais quelque chose d'un peu plus sympa ne ferait pas de mal...</color>\n<u><b><color=#ff00ff>x65 ragoût de dinosaure</color></b></u>\n<color=#ff00ff><b><u>x65 Pizzas\nx65 Tartes aux fruits</u></b></color>\n<color=#ffffff>Puisque cela permettra d'économiser du temps, des efforts et de l'argent, je paierai 75 % de plus que le prix du marché.</color>",,,,,,,,,,,,,,
dialogue_sm4MS85,<color=#0088ff><b>I've brought you dinner</b></color>,,<color=#0088ff><b>Je vous ai apporté le dîner</b></color>,,,,,,,,,,,,,,
dialogue_OG8e05S,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_00Km0ie,"<color=#ffffff>Impurities of Sperrylite are in the latest haul of Sathylite and it's a pain in the ass to remove. It's fine when it's a large chunk of the stuff, we can crack that off and sell it. When it's tiny nodules like this, we have to use acids to remove it.@p9</color>\n<color=#ffffff>What we need you to bring us here is:</color>\n<u><b><color=#00ff00>x250 Sulfur</color></b></u>\n<color=#00ff00><b><u>x20 Bottles of Chemicals</u></b></color>\n<color=#ffffff>You can get the chemicals from </color><b><color=#ffbb00>Chemmix Industrial or Chromium-Sierra Sciences</color></b><color=#ffffff>. We'll mix the stuff ourselves here.</color>",,"<color=#ffffff>Des impuretés de Sperrylite sont dans la dernière cargaison de Sathylite et c'est très difficile à enlever. C'est bien quand c'est un gros morceau, on peut le casser et le vendre. Quand ce sont de minuscules nodules comme ça, on doit utiliser des acides pour les enlever.@p9</color>\n<color=#ffffff>Ce dont nous avons besoin, c'est que vous nous ameniez ici :</color>\n<u><b><color=#00ff00>x250 Soufre</color></b></u>\n<color=#00ff00><b><u>x20 Bouteilles de produits chimiques</u></b></color>\n<color=#ffffff>Vous pouvez vous procurer les produits chimiques auprès de </color><b><color=#ffbb00>Chemmix Industrial ou Chromium-Sierra Sciences</color></b><color=#ffffff>. Nous allons mélanger la substance nous-mêmes ici.</color>",,,,,,,,,,,,,,
dialogue_CK44ACu,<color=#0088ff><b>I've brought the Chemicals</b></color>,,<color=#0088ff><b>J'ai apporté les produits chimiques</b></color>,,,,,,,,,,,,,,
dialogue_4We8quK,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_eqSkK8O,"<color=#ffffff>We've been meaning to run a test on a different extraction method. We can't get the parts from Polaris since we'd be an industrial entity, but as a private citizen you can get the parts we need without Polaris' restrictions.@p9</color>\n<color=#ffffff>What I need from you is:</color>\n<u><color=#00bb00><b>x1 Improved Auto-Mining Device</b></color></u>\n<color=#ffffff>Buy it or construct it yourself and bring it to me. It's a little loophole I know a few prospectors use out in the field to get past Polaris monopoly on mining.</color>",,"<color=#ffffff>Nous voulions faire un test sur une méthode d'extraction différente. Nous ne pouvons pas obtenir les pièces de Polaris puisque nous serions une entité industrielle, mais en tant que citoyen privé, vous pouvez obtenir les pièces dont nous avons besoin sans les restrictions des Polaris.@p9</color>\n<color=#ffffff>Ce que j'attends de toi, c'est :</color>\n<u><color=#00bb00><b>x1 Dispositif d'auto-mineur amélioré</b></color></u>\n<color=#ffffff>Achetez-le ou construisez-le vous-même et apportez-le-moi. C'est une petite échappatoire que quelques prospecteurs utilisent sur le terrain pour contourner le monopole des Polaris sur l'exploitation minière.</color>",,,,,,,,,,,,,,
dialogue_G8UGCW8,<color=#0088ff><b>I've brought you that Auto-miner.</b></color>,,<color=#0088ff><b>Je vous ai apporté cet Auto-miner.</b></color>,,,,,,,,,,,,,,
dialogue_K0SaSOa,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_i8Gaea8,"<color=#ffffff>Our system calibrations are completely off. We've been meaning to replace the control system so we can use more equipment.</color>\n<color=#ffffff>The last time we tried, we overloaded the CPU and it seems to have had lasting effects.@p9</color>\n<color=#ffffff>What I need you to get me is:</color>\n<color=#00ffff><u><b>x3 Large Optronic Bridges</b></u></color>\n<color=#00ffff><u><b>x30 Computers</b></u></color>\n<color=#00ffff><u><b></b></u></color><color=#ffffff>And we should be able to bring the control system back up to spec.</color>",,"<color=#ffffff>Les calibrations de notre système sont complètement fausses. Nous voulions remplacer le système de contrôle pour pouvoir utiliser plus d'équipements.</color>\n<color=#ffffff>La dernière fois que nous avons essayé, nous avons surchargé le CPU et il semble que cela ait eu des effets durables.@p9</color>\n<color=#ffffff>Ce que j'ai besoin que vous me donniez c'est :</color>\n<color=#00ffff><u><b>x3 Grands ponts optroniques</b></u></color>\n<color=#00ffff><u><b>x30 Ordinateurs</b></u></color>\n<color=#00ffff><u><b></b></u></color><color=#ffffff>Et on devrait pouvoir remettre le système de contrôle en état.</color>",,,,,,,,,,,,,,
dialogue_08qG8qg,<color=#0088ff><b>I've brought your upgrades.</b></color>,,<color=#0088ff><b>J'ai apporté votre kit d'amélioration.</b></color>,,,,,,,,,,,,,,
dialogue_4C4qGWq,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_fC43G0S,"<b><color=#dd0000>Congratulations on stepping into hell. This here is a Zascovite mine, the closest thing to hell anyone can come without being dead! </color></b>\n<color=#ffffff>We are NOT responsible for loss of life or limb of any sightseers that decide to visit us.</color>\n<color=#ffffff>What are you even <i>doing</i> here?</color>",,"<b><color=#dd0000>Félicitations pour avoir fait un pas en enfer. Ceci est une mine de zascovite, la chose la plus proche de l'enfer que l'on puisse trouver sans être mort ! </color></b>\n<color=#ffffff>Nous ne sommes PAS responsables de la perte de vie ou d'intégrité physique des touristes qui décident de nous rendre visite.</color>\n<color=#ffffff>Qu'est-ce que tu es, même <i>doing</i> here?</color>",,,,,,,,,,,,,,
dialogue_mq4mmae,<color=#00bb00><b>I'm looking to buy</b></color>,,<color=#00bb00><b>Je cherche à acheter</b></color>,,,,,,,,,,,,,,
dialogue_Ka42iaA,<color=#0088ff><b>Need help?</b></color>,,<color=#0088ff><b>Besoin d'aide ?</b></color>,,,,,,,,,,,,,,
dialogue_ae0Coki,<color=#0088ff><b>Supplies</b></color>,,<color=#0088ff><b>Fournitures</b></color>,,,,,,,,,,,,,,
dialogue_qemStuW,<color=#dd0000><b>Nevermind</b></color>,,<color=#dd0000><b>Laissez tomber</b></color>,,,,,,,,,,,,,,
dialogue_uiqmSeW,Mining Foreman,,Contremaître minier,,,,,,,,,,,,,,
dialogue_mqaKYaq,"<color=#ffffff>Like i've said, this place is hell. Mining Zascovite under the bedrock is like trying to dig up a landmine with a baseball bat. It pays better than anything, and if you die, it'll probably be quick. Quicker than pulling pentax.@p9</color>\n<color=#ffffff>So yeah, we're always needing help in getting supplies out here. Not so much in the hard labor department. If you're looking for a job, we're in need of a fast, </color><i><color=#ffffff>cheap </color></i><color=#ffffff>courier.</color>\n<color=#00ff00>You'll be paid of course. I might throw in a bonus for good work. But you'll be working off the books.</color>\n<b><color=#00ff00>Is that good for you?</color></b>",,"<color=#ffffff>Comme je l'ai déjà dit, cet endroit est un enfer. Extraire de la zascovite sous la roche, c'est comme essayer de déterrer une mine terrestre avec une batte de baseball. Ça paie mieux que tout, et si vous mourez, ce sera probablement rapide. Plus rapide que de tirer un pentax.@p9</color>\n<color=#ffffff>Donc oui, on a toujours besoin d'aide pour amener les fournitures ici. Pas tellement dans le département des travaux forcés. Si vous cherchez un travail, nous avons besoin coursier d'un coursier rapide et </color><i><color=#ffffff>pas cher</color></i><color=#ffffff>.</color>\n<color=#00ff00>Vous serez payé bien sûr. Je pourrais ajouter un bonus pour du bon travail. Mais vous travaillerez officieusement.</color>\n<b><color=#00ff00>C'est bon pour toi ?</color></b>",,,,,,,,,,,,,,
dialogue_OGnOuGS,<color=#0088ff><b>That's fine</b></color>,,<color=#0088ff><b>C'est bon.</b></color>,,,,,,,,,,,,,,
dialogue_WOKSCGe,<color=#dd0000><b>Not interested</b></color>,,<color=#dd0000><b>Pas intéressé</b></color>,,,,,,,,,,,,,,
dialogue_aaFKqGq,"<color=#00ff00>Alright, everything seems to be in order.</color>\n<color=#ffffff>As agreed on, here's your payment of </color><color=#ffffff></color><b><color=#00ffff>{MoneyCounter} Credits</color><color=#ffffff>.</color></b>\n<b><color=#dd0000>I don't have the cash on me for larger payouts over 100k, so I'll have to wire the money into your account</color><color=#ffffff>.</color></b><color=#ffffff>@p9</color>\n<color=#ffffff>It's more than you'd pay for the goods at a trade station, but still a good deal for me since there's no exorbitant shipping fees.</color>\n<color=#ffff00>Take this shipment of ore too. This is that bonus I told you I might throw in.</color>",,"<color=#00ff00>Très bien, tout semble être en ordre.</color>\n<color=#ffffff>Comme convenu, voici votre paiement de </color><color=#ffffff></color><b><color=#00ffff>{MoneyCounter} Credits</color><color=#ffffff>.</color></b>\n<b><color=#dd0000>Je n'ai pas l'argent sur moi pour les gros paiements de plus de 100 000, donc je vais devoir transférer l'argent sur votre compte.</color><color=#ffffff>.</color></b><color=#ffffff>@p9</color>\n<color=#ffffff>C'est plus que ce que vous payeriez pour les marchandises dans une station commerciale, mais cela reste une bonne affaire pour moi puisqu'il n'y a pas de frais d'expédition exorbitants.</color>\n<color=#ffff00>Prenez aussi cette cargaison de minerai. C'est le bonus que je vous ai dit que je pourrais ajouter.</color>",,,,,,,,,,,,,,
dialogue_4OGei4a,<color=#0088ff><b>Thanks</b></color>,,<color=#0088ff><b>Merci</b></color>,,,,,,,,,,,,,,
dialogue_0GWG8qS,"<color=#ffffff>I hope you've got </color><b><color=#ffbb00>Transportation Boosters</color></b><color=#ffffff> on hand, because we need supplies in huge numbers and we can't risk unloading ships.</color>\n<color=#ffffff>What we need is mining equipment. We melt our drills daily, and unlike those civilian mining operations I don't have time to tell you where to get the parts!@p9</color>\n<color=#ffffff>What I need you to get is:</color>\n<color=#ff0000><b><u>x16 Mining Equipment</u></b></color>\n<color=#ffffff>Yeah, 16 of 'em.</color>\n<color=#ffffff>You'll need a full set of Transportation Boosters to lug those big boys out here. But I don't skimp on pay, so it'll be worth it.</color>",,"<color=#ffffff>J'espère que vous avez des </color><b><color=#ffbb00>Boosters de transport</color></b><color=#ffffff> à portée de main, car nous avons besoin de fournitures en grand nombre et nous ne pouvons pas risquer de décharger des navires.</color>\n<color=#ffffff>Ce dont nous avons besoin, c'est d'équipement minier. Nous fondons nos foreuses quotidiennement, et contrairement à ces exploitations minières civiles, je n'ai pas le temps de vous dire où trouver les pièces !@p9</color>\n<color=#ffffff>Ce que j'ai besoin que vous obteniez c'est :</color>\n<color=#ff0000><b><u>x16 Équipement minier</u></b></color>\n<color=#ffffff>Ouais, 16 d'entre eux.</color>\n<color=#ffffff>Vous aurez besoin d'un ensemble complet de boosters de transport pour trimballer ces grands gaillards jusqu'ici. Mais je ne lésine pas sur les salaires, alors ça vaudra le coup.</color>",,,,,,,,,,,,,,
dialogue_ei0eSSt,<color=#0088ff><b>I've brought your equipment</b></color>,,<color=#0088ff><b>J'ai apporté votre équipement</b></color>,,,,,,,,,,,,,,
dialogue_SWqmOqu,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_4mCLGmi,"<color=#ffffff>I hope you've got </color><b><color=#ffbb00>Transportation Boosters</color></b><color=#ffffff> on hand, because we need supplies in huge numbers and we can't risk unloading ships.</color>\n<color=#ffffff>What we need is mining equipment. We melt our drills daily, and unlike those civilian mining operations I don't have time to tell you where to get the parts!@p9</color>\n<color=#ffffff>What I need you to get is:</color>\n<color=#ff0000><b><u>x10 Mining Equipment</u></b></color>\n<color=#ff0000><b><u>x10 Spare Parts</u></b></color>\n<color=#ff0000><u><b>x50 Motors</b></u></color>\n<color=#ffffff>Doesn't matter what they're for. I just need them for repairs.</color>",,"<color=#ffffff>J'espère que vous avez des </color><b><color=#ffbb00>Boosters de transport</color></b><color=#ffffff> à portée de main, car nous avons besoin de fournitures en grand nombre et nous ne pouvons pas risquer de décharger les vaisseaux.</color>\n<color=#ffffff>Ce dont nous avons besoin, c'est d'un équipement minier. Nous faisons fondre nos foreuses tous les jours, et contrairement à ces exploitations minières civiles, je n'ai pas le temps de vous dire où trouver les pièces!@p9</color>\n<color=#ffffff>Ce que j'ai besoin que vous obteniez c'est :</color>\n<color=#ff0000><b><u>x10 Équipement minier</u></b></color>\n<color=#ff0000><b><u>x10 Pièces de rechange</u></b></color>\n<color=#ff0000><u><b>x50 Moteurs</b></u></color>\n<color=#ffffff>Peu importe à quoi ils servent. J'en ai juste besoin pour les réparations.</color>",,,,,,,,,,,,,,
dialogue_BKOCmma,<color=#0088ff><b>I've brought your parts</b></color>,,<color=#0088ff><b>J'ai apporté vos pièces.</b></color>,,,,,,,,,,,,,,
dialogue_u2eiKOm,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_0eKGeCa,"<color=#ffffff>Alright, this is a big job and a well-paying one!</color>\n<color=#ffffff>We run on Fusion in this place! Doesn't look it, right? Well, we do. And our Fusion Reactor's ready for a replacement but no one will ship out to this hellhole.@p9</color>\n<color=#ffffff>What I need you to get is:</color>\n<color=#ff0000><b><u>x1 Reactor Core</u></b></color>\n<color=#ff0000><b><u>x15 Radiation Shielding</u></b></color>\n<color=#ff0000><u><b>x20 Superconductors</b></u></color>\n<color=#ffffff>This is a complete replacement, so you're going to be carrying the bulk of the parts. That will require FOUR </color><b><color=#ffbb00>Transportation Boosters</color></b><color=#ffffff> on your armor.</color>",,"<color=#ffffff>Ok, c'est un travail important et bien rémunéré !</color>\n<color=#ffffff>On fonctionne à la Fusion dans cet endroit ! On ne dirait pas, hein ? Et bien, c'est le cas. Et notre réacteur à fusion est prêt à être remplacé mais personne ne veut venir dans cet trou de l'enfer.@p9</color>\n<color=#ffffff>Ce que j'ai besoin que tu obtiennes c'est :</color>\n<color=#ff0000><b><u>x1 Noyau de réacteur</u></b></color>\n<color=#ff0000><b><u>x15 Protection contre les radiations</u></b></color>\n<color=#ff0000><u><b>x20 Supraconducteurs</b></u></color>\n<color=#ffffff>Il s'agit d'un remplacement complet, vous allez donc devoir transporter la majeure partie des pièces. Cela nécessitera QUATRE </color><b><color=#ffbb00>Boosters de transport</color></b><color=#ffffff> sur votre armure.</color>",,,,,,,,,,,,,,
dialogue_GqQG7en,<color=#0088ff><b>I've brought your Fusion Reactor</b></color>,,<color=#0088ff><b>J'ai apporté votre réacteur à fusion</b></color>,,,,,,,,,,,,,,
dialogue_iiqCYmS,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_O4Sq4uG,<color=#ffffff>Heat's a massive problem here. We go through coolant at an insane rate and we're always looking for more efficiency in diverting the heat away from the critical systems.</color>\n<color=#ffffff>Think you can handle:</color>\n<u><b><color=#00ff00>x100 Heat Exchangers</color></b></u>\n<color=#00ff00><b><u>x35 Coolant?</u></b></color>,,"<color=#ffffff>La chaleur est un problème majeur ici. Nous consommons du liquide de refroidissement à une vitesse folle et nous cherchons toujours à détourner plus efficacement la chaleur des systèmes critiques.</color>\n<color=#ffffff>Je pense que tu peux gérer :</color>\n<u><b><color=#00ff00>x100 Échangeurs de chaleur</color></b></u>\n<color=#00ff00><b><u>x35 Liquide de refroidissement?</u></b></color>",,,,,,,,,,,,,,
dialogue_4S004eu,<color=#0088ff><b>I've brought your replacement equipment</b></color>,,<color=#0088ff><b>J'ai apporté votre équipement de remplacement</b></color>,,,,,,,,,,,,,,
dialogue_aKWqvGa,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_04G4mWL,"<color=#ffffff>The work crews down here need to be armored and insulated against the high temperatures in the mine. The real problem is air supply. We go through air filters fast and suits don't withstand the wear-and-tear of a Zascovite mine particularly well.@p9</color>\n<color=#ffffff>What I need you to get is:</color>\n<color=#ff0000><b><u>x200 Filters</u></b></color>\n<color=#ff0000><b><u>x3 Heavy Armor</u></b></color>\n<color=#ff0000><u><b>x3 Oxygen Tank Boosters</b></u></color>\n<color=#ffffff>Don't act tough, you'll need </color><b><color=#ffbb00>Transportation Boosters</color></b><color=#ffffff> on your armor if you want to carry all those things.</color>",,"<color=#ffffff>Les équipes de travail ici doivent être blindées et isolées contre les températures élevées de la mine. Le vrai problème est l'approvisionnement en air. Nous utilisons rapidement les filtres à air et les combinaisons ne résistent pas particulièrement bien à l'usure d'une mine de zascovite.@p9</color>\n<color=#ffffff>Ce que j'ai besoin que tu obtiennes c'est :</color>\n<color=#ff0000><b><u>x200 Filtres</u></b></color>\n<color=#ff0000><b><u>x3 Armure lourde</u></b></color>\n<color=#ff0000><u><b>x3 Boosters d'oxygène</b></u></color>\n<color=#ffffff>Ne joue pas les durs, tu auras besoin de </color><b><color=#ffbb00>Boosters de transport</color></b><color=#ffffff> sur votre armure si vous voulez porter toutes ces choses.</color>",,,,,,,,,,,,,,
dialogue_K48um5K,<color=#0088ff><b>I've brought your filters and armors</b></color>,,<color=#0088ff><b>J'ai apporté vos filtres et armures</b></color>,,,,,,,,,,,,,,
dialogue_aSauuGq,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_um4cOue,"<color=#ffffff>We're almost at the end of the work day. I need something to reward the boys, and the rig needs a top-up of water if you can manage that too.</color>\n<color=#ffffff>You'll need </color><b><color=#ffbb00>Transportation Boosters</color></b><color=#ffffff> to carry the stuff, so i'll pay extra.@p9</color>\n<color=#ffffff>Here's the list of what I need you to get:</color>\n<u><color=#0088ff><b>x50 Water Containers</b></color></u>\n<u><color=#0088ff><b>x50 Ration Packs</b></color></u><color=#0088ff><b><u>\nx250 Bottles of Beer</u></b></color>",,"<color=#ffffff>Nous sommes presque à la fin de la journée de travail. J'ai besoin de quelque chose pour récompenser les gars, et la plate-forme a besoin d'un appoint d'eau si vous pouvez gérer ça aussi.</color>\n<color=#ffffff>Vous aurez besoin de </color><b><color=#ffbb00>Boosters de transport</color></b><color=#ffffff> pour porter le matériel, donc je paierai un supplément.@p9</color>\n<color=#ffffff>Voici la liste de ce que j'ai besoin que tu m'obtiennes :</color>\n<u><color=#0088ff><b>x50 Conteneurs d'eau</b></color></u>\n<u><color=#0088ff><b>x50 Ration d'urgence</b></color></u><color=#0088ff><b><u>\nx250 Bouteilles de bière</u></b></color>",,,,,,,,,,,,,,
dialogue_C4OW4cA,<color=#0088ff><b>I've brought the supplies</b></color>,,<color=#0088ff><b>J'ai apporté l'équipement</b></color>,,,,,,,,,,,,,,
dialogue_KOCKquC,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
dialogue_CWWSGq8,"<color=#ffffff>We've been having trouble with pirates and raiders the last few weeks. We were able to drive them off last time, but there's a good chance they'll be back with more men and more guns next time.</color>\n<color=#ffffff>We don't have anyone with a license to buy heavy weapons, so we need an outsider to do it for us.@p9</color>\n<color=#ffffff>What we need is:</color>\n<color=#00ffff><u><b>x5 LS-45 Laser Rifles</b></u></color>\n<color=#00ffff><b><u>x5 Elite Assault Rifles</u></b></color>\n<color=#00ffff><u><b>x3 Guided Rocket Launchers</b></u></color>\n<color=#ffffff>Make sure they don't catch onto you bringing these to us or they might hit us earlier.</color>",,"<color=#ffffff>Nous avons eu des problèmes avec les pirates et les pillards ces dernières semaines. Nous avons pu les chasser la dernière fois, mais il y a de fortes chances qu'ils reviennent avec plus d'hommes et plus d'armes la prochaine fois.</color>\n<color=#ffffff>Nous n'avons personne avec une licence pour acheter des armes lourdes, donc nous avons besoin d'un étranger pour le faire pour nous.@p9</color>\n<color=#ffffff>Ce qu'il nous faut, c'est :</color>\n<color=#00ffff><u><b>x5 Fusils laser LS-45</b></u></color>\n<color=#00ffff><b><u>x5 Fusils d'assaut d'élite</u></b></color>\n<color=#00ffff><u><b>x3 Lance-roquettes guidés</b></u></color>\n<color=#ffffff>Assurez-vous qu'ils ne se rendent pas compte que vous nous apportez ça ou ils pourraient nous frapper plus tôt.</color>",,,,,,,,,,,,,,
dialogue_W8OWuGO,<color=#0088ff><b>Brought you the weapons</b></color>,,<color=#0088ff><b>Je vous ai apporté les armes</b></color>,,,,,,,,,,,,,,
dialogue_uLsi0OO,<color=#ffffff>I'll see what I can do...</color>,,<color=#ffffff>Je vais voir ce que je peux faire...</color>,,,,,,,,,,,,,,
