KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
eden_pda_uwOem,You have completed the research and gained additional knowledge.\nYou may perform research at a different research vessel in 3 hours.,,Vous avez terminé la recherche et acquis des connaissances supplémentaires.\nVous pouvez effectuer une recherche sur un autre navire de recherche en 3 heures.,,,,,,,,,,,,,,
eden_pda_m404e,Research,,Recherche,,,,,,,,,,,,,,
eden_pda_iai8O,Access research computer,,Accès à l'ordinateur de recherche,,,,,,,,,,,,,,
eden_pda_aaKWK,Create a research report and place it in your personal inventory.\nFind a UCH Research Vessel and access the computer in the research lab.,,Créez un rapport de recherche et placez-le dans votre inventaire personnel.\nTrouvez un navire de recherche de l'UCH et accédez à l'ordinateur du laboratoire de recherche.,,,,,,,,,,,,,,
eden_pda_tkb4e,"[c][ffffff]UCH Researchers are looking for field researchers to assist with studying the Andromeda galaxy.[-][/c]\n[c][ffffff]If you bring them a[-][/c] [c][00ff00]research report[-][/c][c][ffffff] they can provide you with unlock points.[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]You can create research reports from various materials in the [-][/c][c][00ff00]decoration tab[-][/c][c][ffffff] of a small, large, or advanced constructor.[-][/c]\n[c][ffffff]With the research report in your personal inventory and this mission active, use the research computer in the lab of a UCH Research Vessel.[-][/c]\n[c][ffffff]You can sometimes find UCH Research Vessels in habitable systems in neutral territory. They show up on the solar system map as a blue triangle.\n\nResearch will give unlock points based on the report that is turned in and can be repeated every 3 hours.[-][/c]\n[i][c][ffff00]The UCHN Discovery, Explorer, Odyssey, and Pathfinder in the starting systems do not have research computers.[-][/c][/i]",,"[c][ffffff]Les chercheurs d'UCH recherchent des chercheurs de terrain pour les aider à étudier la galaxie d'Andromède.[-][/c]\n[c][ffffff]Si vous leur apportez un [-][/c] [c][00ff00]rapport de recherche[-][/c][c][ffffff], ils peuvent vous fournir des points de déblocage[-][/c]\n[c][ffffff][-][/c]\n[c][ffffff]Vous pouvez créer des rapports de recherche à partir de divers matériaux dans l'onglet [-][/c][c][00ff00]décoration[-][/c][c][ffffff] d'un petit, grand ou grand constructeur.[-][/c]\n[c][ffffff]Avec le rapport de recherche dans votre inventaire personnel et cette mission active, utilisez l'ordinateur de recherche dans le laboratoire d'un vaisseau de recherche UCH. [-][/c]\n[c][ffffff]Vous pouvez parfois trouver des vaisseaux de recherche UCH dans des systèmes habitables en territoire neutre. Ils apparaissent sur la carte du système solaire sous la forme d'un triangle bleu.\n\nLes recherches permettent de débloquer des points en fonction du rapport rendu et peuvent être répétées toutes les 3 heures.[-][/c]\n[i][c][ffff00]Les UCHN Discovery, Explorer, Odyssey, et Pathfinder dans les systèmes de départ n'ont pas d'ordinateurs de recherche.[-][/c][/i]",,,,,,,,,,,,,,
eden_pda_u0aMq,Survey Galaxy - Habitable Systems,,Galaxie de l'enquête - Systèmes habitables,,,,,,,,,,,,,,
eden_pda_qLavS,G Class System 1/3,,Système de classe G 1/3,,,,,,,,,,,,,,
eden_pda_S80CS,"[c][00ffff][b]Location:[/b][-][/c] [c][ffffff]Andromeda Galaxy[-][/c]\n[c][00ffff][b]Difficulty:[/b][-][/c] [c][00ff00]Easy[-][/c]\n[c][00ffff][b]Repeatable:[/b][-][/c] [c][ffffff]No[-][/c]\n[c][00ffff][b]Objectives:[/b][-][/c] [c][ffffff]Visit the habitable star systems of the Andromeda Galaxy[-][/c]\n[c][ffffff][i]You must warp to the star systems. Starting systems do not count towards credit.[/i][-][/c]\n\nOnce you have a capital vessel capable of warping and a good supply of Pentaxid, you can go out into the galaxy and begin surveying different star classes. Start with the more sun-like habitable systems.\nYou will also need to bring along a good supply of Basic System Survey Probes. You can build probes in the Deco tab of small, large, or advanced constructors.\n\n[c][00ff00]You can search for stars of a specific star class on the galaxy map by selecting [-][/c][c][ffff00]Search System[-][/c][c][00ff00] at the bottom, then typing a [-][/c][c][ffff00]star class[-][/c][c][00ff00] in the [-][/c][c][ffff00]Type[-][/c][c][00ff00] box in the search window.[-][/c]\nFor example you can search for G, G2, G3, K, N, etc.\n[i][c][ffffff]For these missions only the exact star class listed will complete an objective (a G3 star does not count as a G) and searching the galaxy by star type only finds exact matches (searching for G stars will not show G3 stars)[-][/c][/i]\n[c][ffffff][i][/i][-][/c]We will keep in touch as you explore via long range communications.",,"[c][00ffff][b]Localisation:[/b][-][/c] [c][ffffff]Galaxie d'Andromède[-][/c]\n[c][00ffff][b]Difficulté:[/b][-][/c] [c][00ff00]Faclie[-][/c]\n[c][00ffff][b]Répétable: Non[-][/c]\n[c][00ffff][b]Objectifs :[/b][-][/c] [c][ffffff]Visiter les systèmes stellaires habitables de la galaxie d'Andromède[-][/c]\n[c][ffffff][i]Vous devez vous rendre en distorsion dans les systèmes stellaires. Les systèmes de départ ne comptent pas pour le crédit.[/i][-][/c]\n\nUne fois que vous disposez d'un vaisseau capital capable de faire du warp et d'une bonne réserve de Pentaxid, vous pouvez sortir dans la galaxie et commencer à surveiller les différentes classes d'étoiles. Commencez par les systèmes habitables les plus semblables à des soleils.\nVous devrez également vous munir d'une bonne quantité de sondes d'exploration de systèmes de base. Vous pouvez construire des sondes dans l'onglet Déco des constructeurs petits, grands ou avancés. \n\n[c][00ff00]Vous pouvez rechercher des étoiles d'une classe spécifique sur la carte de la galaxie en sélectionnant [-][/c][c][ffff00]Recherche système[-][/c][c][00ff00] en bas, puis en tapant une [-][/c][c][ffff00]classe d'étoile[-][/c][c][00ff00] dans la case [-][/c][c][ffff00]Type[-][/c][c][00ff00] de la fenêtre de recherche. [-][/c]\nPar exemple, vous pouvez rechercher G, G2, G3, K, N, etc. \n[i][c][ffffff]Pour ces missions, seule la classe d'étoile exacte répertoriée permet de remplir un objectif (une étoile G3 ne compte pas comme une G) et la recherche de la galaxie par type d'étoile ne trouve que des correspondances exactes (la recherche d'étoiles G n'affichera pas les étoiles G3)[-][/c][/i]\n[c][ffffff][i][/i][-][/c]Nous resterons en contact au fur et à mesure de votre exploration via les communications longue portée.",,,,,,,,,,,,,,
eden_pda_8ieKW,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_SGeCS,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_mCe6q,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'une base petite ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_eOGKV,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_mW4iG,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_KKaSq,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_WSe4A,"[c][00ffff][b]Location:[/b][-][/c] [c][ffffff]Andromeda Galaxy[-][/c]\n[c][00ffff][b]Difficulty:[/b][-][/c] [c][00ff00]Easy[-][/c]\n[c][00ffff][b]Repeatable:[/b][-][/c] [c][ffffff]No[-][/c]\n[c][00ffff][b]Objectives:[/b][-][/c] [c][ffffff]Visit the habitable star systems of the Andromeda Galaxy[-][/c]\n[c][ffffff][i]You must warp to the star systems. Starting systems do not count towards credit.[/i][-][/c]\n\nOnce you have a capital vessel capable of warping and a good supply of Pentaxid, you can go out into the galaxy and begin surveying different star classes. Start with the more sun-like habitable systems.\nYou will also need to bring along a good supply of Basic System Survey Probes. You can build probes in the Deco tab of small, large, or advanced constructors.\n\n[c][00ff00]You can search for stars of a specific star class on the galaxy map by selecting [-][/c][c][ffff00]Search System[-][/c][c][00ff00] at the bottom, then typing a [-][/c][c][ffff00]star class[-][/c][c][00ff00] in the [-][/c][c][ffff00]Type[-][/c][c][00ff00] box in the search window.[-][/c]\nFor example you can search for G, G2, G3, K, N, etc.\n[i][c][ffffff]For these missions only the exact star class listed will complete an objective (a G3 star does not count as a G) and searching the galaxy by star type only finds exact matches (searching for G stars will not show G3 stars)[-][/c][/i]\n\nWe will keep in touch as you explore via long range communications.",,"[c][00ffff][b]Localisation:[/b][-][/c] [c][ffffff]Galaxie d'Andromède[-][/c]\n[c][00ffff][b]Difficulté:[/b][-][/c] [c][00ff00]Facile[-][/c]\n[c][00ffff][b]Répétable:[/b][-][/c] [c][ffffff]Non[-][/c]\n[c][00ffff][b]Objectifs:[/b][-][/c] [c][ffffff]Visiter les systèmes stellaires habitables de la galaxie d'Andromède[-][/c]\n[c][ffffff][i]Vous devez vous rendre en distorsion dans les systèmes stellaires. Les systèmes de départ ne comptent pas pour le crédit.[/i][-][/c]\n\nUne fois que vous disposez d'un vaisseau capital capable de faire du warp et d'une bonne réserve de Pentaxid, vous pouvez sortir dans la galaxie et commencer à surveiller les différentes classes d'étoiles. Commencez par les systèmes habitables les plus semblables à des soleils.\nVous devrez également vous munir d'une bonne quantité de sondes d'exploration de systèmes de base. Vous pouvez construire des sondes dans l'onglet Déco des constructeurs petits, grands ou avancés.\n\n[c][00ff00]Vous pouvez rechercher des étoiles d'une classe particulière sur la carte de la galaxie en sélectionnant [-][/c][c][ffff00]Recherche système[-][/c][c][00ff00] en bas, puis en tapant une [-][/c][c][ffff00]classe d'étoile[-][/c][c][00ff00] dans la case [-][/c][c][ffff00]Type[-][/c][c][00ff00] de la fenêtre de recherche. [Par exemple, vous pouvez rechercher G, G2, G3, K, N, etc.\n[i][c][ffffff]Pour ces missions, seule la classe d'étoile exacte répertoriée permet de remplir un objectif (une étoile G3 ne compte pas comme une G) et la recherche de la galaxie par type d'étoile ne trouve que des correspondances exactes (la recherche d'étoiles G n'affichera pas les étoiles G3)[-][/c][/i]\n\nNous resterons en contact au fur et à mesure de votre exploration via les communications longue portée.",,,,,,,,,,,,,,
eden_pda_PaSi0,"Find any variation of a G class star system on the galaxy map and warp to it. They appear as a medium yellow star.\nYou will also need an ample supply of survey probes built in the Deco tab of a constructor.\n[c][00ff00]You can use the galaxy map to search by star type (example G, G2, G3, etc)[-][/c]",,"Trouvez n'importe quelle variation d'un système stellaire de classe G sur la carte de la galaxie et rendez-vous-y. Ils apparaissent sous la forme d'une étoile jaune moyenne. Vous aurez également besoin d'un grand nombre de sondes d'exploration construites dans l'onglet Déco d'un constructeur.\n[c][00ff00]Vous pouvez utiliser la carte de la galaxie pour effectuer une recherche par type d'étoile (par exemple G, G2, G3, etc.)[-][/c]",,,,,,,,,,,,,,
eden_pda_qO6CK,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_q6TC8,[c][00ffff]UCH Research Vessel: [-][/c]Survey in progress. Please stand by.\nWhen you warp to a star you end up in a warp arrival sector. You cannot warp to these normally so getting back can be hard. Don't leave anything behind!,,"[c][00ffff]Vaisseau de recherche UCH: [-][/c]Enquête en cours. Veuillez patienter.\nLorsque tu fais un saut vers une étoile, tu te retrouves dans un secteur d'arrivée de saut. Vous ne pouvez pas vous y rendre normalement, donc le retour peut être difficile. Ne laissez rien derrière vous!",,,,,,,,,,,,,,
eden_pda_0HS4U,G Class System 2/3,,Système de classe G 2/3,,,,,,,,,,,,,,
eden_pda_uN0ui,"Warp to a G class star system.\n[c][00ff00]You can use the galaxy map to search by star type (example G, G2, G3, etc)[-][/c]",,"Warp vers un système stellaire de classe G.\n[c][00ff00]Vous pouvez utiliser la carte de la galaxie pour rechercher par type d'étoile (exemple G, G2, G3, etc)[-][/c]",,,,,,,,,,,,,,
eden_pda_qWiNF,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_mgWIu,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_a4iie,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'une base petite ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_2KaCS,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_aiaq4,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_iX0GW,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_WKg8i,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_8quIu,"[c][00ffff]UCH Research Vessel: [-][/c]G class star systems seem to be the most hospitable so far. A wide variety of temperate, desert, and snow planets can probably be found in systems such as these.",,"[c][00ffff]Vaisseau de recherche UCH: [-][/c]Les systèmes stellaires de classe G semblent être les plus hospitaliers jusqu'à présent. Une grande variété de planètes tempérées, désertiques et neigeuses peuvent probablement être trouvées dans des systèmes comme ceux-ci.",,,,,,,,,,,,,,
eden_pda_0JqOs,G Class System 3/3,,Système de classe G 3/3,,,,,,,,,,,,,,
eden_pda_SSaua,"Warp to a G class star system.\n[c][00ff00]You can use the galaxy map to search by star type (example G, G2, G3, etc)[-][/c]",,"Warp vers un système stellaire de classe G.\n[c][00ff00]Vous pouvez utiliser la carte de la galaxie pour rechercher par type d'étoile (exemple G, G2, G3, etc)[-][/c]",,,,,,,,,,,,,,
eden_pda_4O9eS,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_SSC6W,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_uOqKK,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'une base petite ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_uaCmG,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_C0C7S,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_u4mmK,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_MHuW4,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_WkOeS,[c][00ffff]UCH Research Vessel: [-][/c]Reminds me of home. Our own Sun back in the Milky Way is a G2 type star.,,[c][00ffff]Vaisseau de recherche UCH: [-][/c]Ça me rappelle la maison. Notre propre soleil dans la Voie lactée est une étoile de type G2.,,,,,,,,,,,,,,
eden_pda_uCSKG,F Class System 1/3,,Système de classe F 1/3,,,,,,,,,,,,,,
eden_pda_m0CSY,Warp to a F class system. They appear on the map as a bright yellow-white star.,,Passez en distorsion vers un système de classe F. Ils apparaissent sur la carte comme une étoile jaune-blanc brillante.,,,,,,,,,,,,,,
eden_pda_imm4e,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_eKi2i,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_8KX0i,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'une base petite ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_408Sa,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_W4KOO,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_SiNu7,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_OO9Re,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_m4i0q,[c][00ffff]UCH Research Vessel: [-][/c]F class star systems are the second most hospitable systems.,,[c][00ffff]Vaisseau de recherche UCH: [-][/c]Les systèmes stellaires de classe F sont les deuxièmes systèmes les plus hospitaliers.,,,,,,,,,,,,,,
eden_pda_0AqOm,F Class System 2/3,,Système de classe F 2/3,,,,,,,,,,,,,,
eden_pda_UuC0m,Warp to a F class system.,,Distorsion vers un système de classe F.,,,,,,,,,,,,,,
eden_pda_OWCK8,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_amSq2,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_GqaS8,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'un petit constructeur de base ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_a4qGq,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_GGOCK,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_mO4al,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_PS0Di,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_iOGSe,[c][00ffff]UCH Research Vessel: [-][/c]They burn a little hotter and have a higher chance for desert planets.,,[c][00ffff]Vaisseau de recherche UCH: [-][/c]Ils brûlent un peu plus fort et ont plus de chance de trouver des planètes désertiques.,,,,,,,,,,,,,,
eden_pda_8SS4C,F Class System 3/3,,Système de classe F 3/3,,,,,,,,,,,,,,
eden_pda_i4q0L,Warp to a F class system.,,Distorsion vers un système de classe F.,,,,,,,,,,,,,,
eden_pda_CCSaa,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_8SaGK,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_WOqOf,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'un petit constructeur de base ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_aW8Gi,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_0qieM,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_SRKOu,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_4RuS4,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_mCGWm,[c][00ffff]UCH Research Vessel: [-][/c]Habitable stars are a good place to search for trading opportunities.,,[c][00ffff]Vaisseau de recherche UCH : [-][/c]Les étoiles habitables sont un bon endroit pour rechercher des opportunités commerciales.,,,,,,,,,,,,,,
eden_pda_4CWCo,Complete Mission,,Mission complète,,,,,,,,,,,,,,
eden_pda_S0iOq,Open PDA,,Ouvrir PDA,,,,,,,,,,,,,,
eden_pda_aiUXg,Open your PDA to complete the mission. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez votre PDA pour terminer la mission. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_8iiqG,A Class System 1/3,,Système de classe A 1/3,,,,,,,,,,,,,,
eden_pda_mupqS,Warp to a A class system. They appear on the map as a bright white star.,,Distorsion vers un système de classe A. Ils apparaissent sur la carte comme une étoile blanche brillante.,,,,,,,,,,,,,,
eden_pda_i8GKG,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_40iii,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_mWauG,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'un petit constructeur de base ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_W8OMK,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_YauWh,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_0i6m8,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_eWO4L,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_CeSim,[c][00ffff]UCH Research Vessel: [-][/c]A class stars give off more energy and may have a higher chance of hot planets.,,[c][00ffff]Vaisseau de recherche UCH: [-][/c]Les étoiles de classe A dégagent plus d'énergie et peuvent avoir plus de chance d'avoir des planètes chaudes.,,,,,,,,,,,,,,
eden_pda_eKY0M,A Class System 2/3,,Système de classe A 2/3,,,,,,,,,,,,,,
eden_pda_iWaKm,Warp to a A class system.,,Passez en distorsion sur un système de classe A.,,,,,,,,,,,,,,
eden_pda_K4gGQ,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_8euG8,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_rqmKO,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'un petit constructeur de base ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_CiCQq,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_W4dBA,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_xG0OO,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_6meG8,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_iSOmi,[c][00ffff]UCH Research Vessel: [-][/c]The Andromeda galaxy has many star clusters throughout it.,,[c][00ffff]Vaisseau de recherche UCH: [-][/c]La galaxie d'Andromède est parsemée de nombreux amas d'étoiles.,,,,,,,,,,,,,,
eden_pda_NOSea,A Class System 3/3,,Système de classe A 3/3,,,,,,,,,,,,,,
eden_pda_G58GO,Warp to a A class system.,,Passez en distorsion sur un système de classe A.,,,,,,,,,,,,,,
eden_pda_uq8C0,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_8K4SG,Basic System Survey Probe on toolbar,,Sonde d'enquête du système de base sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_aOeKu,Place a Basic Systems Probe on your toolbar to launch the probe.\nBasic System Probes can be crafted in the Deco tab of a Small or better base or cv Constructor.,,Placez une sonde de systèmes de base sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'un petit constructeur de base ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_8Gqic,Place a Basic System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête du système de base sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_C88SW,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_0mWkG,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_aeuSO,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_a8ku6,[c][00ffff]UCH Research Vessel: [-][/c]You can sometimes find asteroids in the warp arrival sectors.,,[c][00ffff]Vaisseau de recherche UCH: [-][/c]Vous pouvez parfois trouver des astéroïdes dans les secteurs d'arrivée du warp.,,,,,,,,,,,,,,
eden_pda_CTG0a,Open PDA to complete the mission. Make sure you have room in your inventory. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez le PDA pour terminer la mission. Assurez-vous d'avoir de la place dans votre inventaire. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_OCe1O,"You have completed a survey of the more common habitable star systems in the Andromeda galaxy.\nHabitable systems such as G, F, and A class have an abundance of life giving worlds and a heavy civilian presence. They make good places to farm and trade.\nYou have compiled the data you've obtained into navigational data that can be used to increase your maximum warp range.",,"Vous avez terminé une étude des systèmes stellaires habitables les plus courants de la galaxie d'Andromède.\nLes systèmes habitables tels que ceux de classe G, F et A ont une abondance de mondes vivants et une forte présence civile. Ils constituent de bons endroits pour l'agriculture et le commerce.\nVous avez compilé les données que vous avez obtenues en données de navigation qui peuvent être utilisées pour augmenter votre portée maximale de distorsion.",,,,,,,,,,,,,,
eden_pda_iAOeS,Complete Mission,,Mission complète,,,,,,,,,,,,,,
eden_pda_0CGOa,Open PDA,,Ouvrir PDA,,,,,,,,,,,,,,
eden_pda_aGuCu,Open your PDA to complete the mission. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez votre PDA pour terminer la mission. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_FsWum,Open PDA to complete the mission. Make sure you have room in your inventory. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez le PDA pour terminer la mission. Assurez-vous d'avoir de la place dans votre inventaire. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_uSIa4,Complete Mission,,Mission complète,,,,,,,,,,,,,,
eden_pda_0KOKe,Open PDA,,Ouvrir PDA,,,,,,,,,,,,,,
eden_pda_kGWWW,Open your PDA to complete the mission. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez votre PDA pour terminer la mission. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_G08GO,Open PDA to complete the mission. Make sure you have room in your inventory. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez le PDA pour terminer la mission. Assurez-vous d'avoir de la place dans votre inventaire. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_aeaGS,Complete Mission,,Mission complète,,,,,,,,,,,,,,
eden_pda_C0m80,Open PDA,,Ouvrir PDA,,,,,,,,,,,,,,
eden_pda_uqEau,Open your PDA to complete the mission. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez votre PDA pour terminer la mission. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_mmeCq,Open PDA to complete the mission. Make sure you have room in your inventory. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez le PDA pour terminer la mission. Assurez-vous d'avoir de la place dans votre inventaire. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_ieaUK,Complete Mission,,Mission complète,,,,,,,,,,,,,,
eden_pda_SmRam,Open PDA,,Ouvrir PDA,,,,,,,,,,,,,,
